timestamp,yaw,angular_vel (yaw),true_course,lat,lon,filtered_lat,filtered_lon,position_covar0,position_covar1,position_covar2,position_covar3,position_covar4,position_covar5,position_covar6,position_covar7,position_covar8
1667748040.023084,-0.19134925305843356,0.008503921791961883,123.22279999999999,38.0659274028,-109.3610291895,38.109875312576754,-109.60171431984313,0.010182694559635044,-2.9504531968928185e-07,-3.6490474605799414e-06,-2.9504531968930895e-07,0.010182421692862797,-7.521005204382086e-06,-3.6490474605800002e-06,-7.521005204382121e-06,0.10010933867953736
1667748040.222406,-0.1857351511716843,0.016089236636939817,113.4498,38.065927369,-109.3610290414,38.10987505635562,-109.60171411514669,0.010176662402727913,-3.7345180309265066e-07,-4.273022817913525e-06,-3.7345180309267777e-07,0.01017641396459721,-7.608283132217646e-06,-4.27302281791358e-06,-7.608283132217679e-06,0.10010932952534007
1667748040.42237,-0.1832582056522369,0.01894718379284513,116.4018,38.0659273467,-109.3610288864,38.109873214127425,-109.60171639259387,0.02070685348052828,-1.5589773020819545e-06,-1.7422485396266492e-05,-1.558977302081846e-06,0.020705803834426117,-3.08643006873938e-05,-1.7422485396266726e-05,-3.0864300687393944e-05,0.2004374917470464
1667748040.622325,-0.18247583508491516,0.01781082772597224,113.4878,38.0659273114,-109.36102870229999,38.109873214127425,-109.60171639259387,0.02070685348052828,-1.5589773020819545e-06,-1.7422485396266492e-05,-1.558977302081846e-06,0.020705803834426117,-3.08643006873938e-05,-1.7422485396266726e-05,-3.0864300687393944e-05,0.2004374917470464
1667748040.822333,-0.18116481602191922,0.015660284124065834,108.0578,38.065927277,-109.36102846120001,38.109873214127425,-109.60171639259387,0.02070685348052828,-1.5589773020819545e-06,-1.7422485396266492e-05,-1.558977302081846e-06,0.020705803834426117,-3.08643006873938e-05,-1.7422485396266726e-05,-3.0864300687393944e-05,0.2004374917470464
1667748041.022557,-0.1814314574003219,0.01044069361248639,111.8788,38.0659272372,-109.36102822720001,38.109873214127425,-109.60171639259387,0.02070685348052828,-1.5589773020819545e-06,-1.7422485396266492e-05,-1.558977302081846e-06,0.020705803834426117,-3.08643006873938e-05,-1.7422485396266726e-05,-3.0864300687393944e-05,0.2004374917470464
1667748041.222425,-0.18291884660720828,0.0029647772558905575,105.89779999999999,38.0659272154,-109.36102798780001,38.10986474528521,-109.60172526893348,0.08072225942835605,-1.7788521957545246e-05,-0.00021551305124986402,-1.7788521957545246e-05,0.08071144197385365,-0.0003742133594846183,-0.00021551305124986708,-0.0003742133594846198,0.7256535264918301
1667748041.422357,-0.1820743083953858,0.0011840022680386806,108.4388,38.0659271974,-109.36102774940001,38.10985165929254,-109.60173975289213,0.2360702394407149,-7.702462281585333e-05,-0.001193762481332983,-7.702462281584943e-05,0.2360169640034443,-0.0021111662914289693,-0.0011937624813329996,-0.00211116629142898,1.8974482156133858
1667748041.622408,-0.18264994025230416,-0.00018327833937401003,112.7928,38.065927163000005,-109.3610275349,38.1098593520435,-109.60173070199929,0.22649511344793957,-4.1207386219318815e-05,-0.0009621322631227416,-4.120738621933226e-05,0.2264693394799329,-0.0016802527034876706,-0.0009621322631227509,-0.0016802527034876721,1.89692425075073
1667748041.822404,-0.1822440773248672,-0.0011361283416554458,104.3078,38.0659271425,-109.361027316,38.109863667557015,-109.60172374404067,0.1981319458986137,-2.3754431443087816e-05,-0.0007265380686062651,-2.3754431443097357e-05,0.19812120477666212,-0.0011759387809821228,-0.0007265380686062729,-0.0011759387809821273,1.709658027801651
1667748042.022708,-0.18037906289100655,0.001107907091734864,110.9228,38.065927125600005,-109.36102710749999,38.10986380106236,-109.60172123118159,0.22214972598507454,-2.1107009029082413e-05,-0.0007965282450189534,-2.1107009029092388e-05,0.22212809876490322,-0.0013076647330310337,-0.0007965282450189647,-0.0013076647330310404,1.9399692259341392
1667748042.222337,-0.17705534398555753,0.006173054293974515,109.2278,38.0659270956,-109.36102688860001,38.10986818600226,-109.60171720435469,0.2135087518725346,-1.1874694235607629e-05,-0.0007095511740357956,-1.1874694235611966e-05,0.21349774103387342,-0.001164338172694106,-0.0007095511740358032,-0.0011643381726941118,1.8954237039944577
1667748042.422327,-0.1750151515007019,0.00848409111622623,112.23179999999999,38.065927056700005,-109.3610266594,38.10987210300877,-109.60171246502173,0.21135251328362992,-3.1233121307711574e-06,-0.0006971466166777505,-3.123312130777229e-06,0.2113476524848815,-0.001117942857617878,-0.0006971466166777558,-0.0011179428576178806,1.8949736398850534
1667748042.622298,-0.1742333024740219,0.009424872966161242,104.6018,38.0659270376,-109.3610264356,38.10987309275693,-109.60170995197467,0.21562469825885164,-8.701716854237276e-07,-0.0007049522606555694,-8.701716854350033e-07,0.21561905180536506,-0.0011046272430674366,-0.0007049522606555737,-0.001104627243067439,1.9393060497266807
1667748042.82227,-0.17414134740829468,0.008103044818951008,102.9998,38.065927033200005,-109.3610261975,38.10987371312186,-109.60170878121026,0.21355783893621313,-9.089204894593798e-07,-0.0006631979949556858,-9.089204894676198e-07,0.21355231576020464,-0.0010371209537794507,-0.0006631979949556887,-0.0010371209537794524,1.935656093173239
1667748043.022554,-0.1734982281923294,0.006881215320099416,117.7408,38.065926991299996,-109.3610259786,38.10987719323593,-109.60170837205794,0.19531278182362752,9.413139902339496e-07,-0.0005315606052625836,9.413139902300464e-07,0.1953177295813313,-0.0008979861012877025,-0.0005315606052625863,-0.0008979861012877038,1.7901759456319142
1667748043.222432,-0.17033109068870542,0.004222612907409915,116.3558,38.065926932,-109.3610257324,38.10988222266651,-109.60171031130567,0.20945501069338035,1.469526296805218e-06,-0.0005419949782969585,1.4695262967926413e-06,0.20947993749257116,-0.0010735421917429488,-0.0005419949782969608,-0.001073542191742951,1.9150049398718774
1667748043.422428,-0.16748239099979406,0.007533222088355233,106.8578,38.065926892,-109.3610254743,38.10988537093846,-109.60170954691928,0.16785098110158442,2.9585910407753033e-06,-0.000342244974156137,2.9585910407653286e-06,0.16787946888378932,-0.0007513460456421665,-0.0003422449741561386,-0.0007513460456421674,1.5627120007074031
1667748043.622263,-0.16742485761642456,0.006808764654788254,113.1188,38.0659268396,-109.3610251981,38.109890595875875,-109.60170690318985,0.205794211381082,1.0546352693773225e-05,-0.0005340182232914389,1.0546352693764117e-05,0.20584190100546837,-0.0010999972725878912,-0.0005340182232914419,-0.0010999972725878914,1.8925203300185853
1667748043.822352,-0.1661156564950943,0.00868552805155091,104.6288,38.065926811800004,-109.3610249552,38.10989090352854,-109.60170529369658,0.20543031524302197,1.1711566760684144e-05,-0.0005338430938661077,1.1711566760682409e-05,0.20547519322948063,-0.0010370621366890616,-0.0005338430938661093,-0.0010370621366890618,1.8922294643957287
1667748044.022517,-0.16651885211467743,0.007775637792457128,96.89179999999999,38.0659268222,-109.3610247339,38.10988653767345,-109.60170393981397,0.16939346883547116,7.3827550532315316e-06,-0.00037493505674023107,7.382755053229797e-06,0.1694168202199679,-0.0006461098347954212,-0.0003749350567402311,-0.0006461098347954214,1.582366334415145
1667748044.222322,-0.1676674634218216,0.002960106220904507,102.8898,38.0659268213,-109.3610245258,38.10988482379671,-109.60170338529373,0.20726981847142698,6.5967639616159625e-06,-0.0005252617875867864,6.596763961607289e-06,0.20729075632905014,-0.0007935366950301887,-0.0005252617875867874,-0.000793536695030188,1.9119671057509624
1667748044.422285,-0.16861802339553833,-0.0011956557209359534,103.76679999999999,38.0659268119,-109.3610243178,38.10988212249596,-109.60170467168537,0.20468778389003464,2.3076480272529558e-06,-0.00046803637184901394,2.307648027259461e-06,0.2047027911040938,-0.0006746238606900322,-0.00046803637184901584,-0.0006746238606900318,1.8912852881295024
1667748044.622318,-0.16886471211910248,-0.0015159596298853916,102.6728,38.0659268076,-109.36102410130002,38.10987965352432,-109.60170358119372,0.19735008068304116,9.436572285677867e-07,-0.00043861266363966883,9.436572285790625e-07,0.1973578587167659,-0.00055299387007374,-0.00043861266363966997,-0.0005529938700737403,1.8290924028809739
1667748044.822306,-0.17021653056144714,-0.004349789496741413,101.4538,38.0659268003,-109.36102389150001,38.10987895649344,-109.60170269269135,0.21082128332976477,5.948107458177317e-07,-0.00049086585494401,5.948107458142622e-07,0.21082710358721557,-0.0005774456760218988,-0.0004908658549440126,-0.0005774456760219006,1.9457893815306866
1667748045.023041,-0.1701373755931854,-0.0029053229952564954,103.6308,38.0659267901,-109.3610236682,38.10987819576448,-109.6017009753678,0.20430260308961312,1.020948761973079e-06,-0.00047338833934880686,1.0209487619713443e-06,0.20430485613758842,-0.0005091770562093902,-0.00047338833934880696,-0.0005091770562093892,1.8904822290320547
1667748045.222336,-0.1698358058929443,-0.0014325223162450597,103.5538,38.0659267626,-109.3610234291,38.109878322836806,-109.6016995449292,0.2061813153580761,1.8272602110330945e-06,-0.0004830278578753039,1.8272602110439365e-06,0.2061822927790824,-0.0005013388720908959,-0.00048302785787530554,-0.0005013388720908956,1.906752515634953
1667748045.42227,-0.17097669839859012,-0.0023465293358798647,104.25479999999999,38.0659267418,-109.36102318740001,38.10987816886572,-109.60169841215082,0.20534105910078693,2.189992930270654e-06,-0.0004737847585839781,2.1899929302749907e-06,0.20534079080477677,-0.00047681807918935565,-0.0004737847585839788,-0.000476818079189355,1.9002071902697308
1667748045.622178,-0.17049446702003482,-0.00022995867664601339,107.3558,38.065926705500004,-109.3610229393,38.109877685624824,-109.60169733015417,0.2017059610750355,2.214775556364304e-06,-0.0004518718387657067,2.214775556369508e-06,0.20170402961751852,-0.00043523278145522206,-0.0004518718387657079,-0.0004352327814552221,1.869118476222079
1667748045.822476,-0.17181962728500363,-0.0017811391237501464,107.99879999999999,38.0659266694,-109.3610227021,38.10987641144893,-109.60169729062926,0.20286239920184088,9.741237897657046e-07,-0.00043026474347296464,9.741237897696077e-07,0.20285913578641074,-0.0003988915507120073,-0.0004302647434729652,-0.0003988915507120069,1.8792628196747998
1667748046.022447,-0.1720044314861298,-0.0027100932098956705,96.4478,38.0659266588,-109.36102248790002,38.109874713903324,-109.60169829470864,0.2051935588170461,-1.0219340305598484e-06,-0.0003969401312403792,-1.0219340305594148e-06,0.20518966833093077,-0.00036065620895131545,-0.0003969401312403798,-0.000360656208951317,1.899479347952328
1667748046.222293,-0.17204241454601288,-0.0023222178173602026,98.60679999999999,38.0659266536,-109.36102227629999,38.1098732236658,-109.60169973322917,0.1889102874144039,-2.4084831929949146e-06,-0.0002958723713883991,-2.4084831929992515e-06,0.1889068263671834,-0.0002759873377928428,-0.00029587237138839923,-0.00027598733779284263,1.7448904218019687
1667748046.422275,-0.17179514467716214,-0.000861347690079558,94.6908,38.0659266552,-109.36102205470002,38.10987098841422,-109.60170046500266,0.203967960697802,-4.515816213170043e-06,-0.0003215122967212294,-4.515816213176548e-06,0.20396282515697656,-0.00027449084359101514,-0.0003215122967212295,-0.00027449084359101525,1.8889059196956937
1667748046.622205,-0.1728217601776123,-0.0011788993218716992,99.6348,38.065926641699996,-109.3610218328,38.10987030925569,-109.60170027993134,0.1697150063715698,-3.837538464883817e-06,-0.00022072269522372434,-3.837538464885985e-06,0.16971024848016816,-0.00017408800069913682,-0.00022072269522372483,-0.00017408800069913715,1.5903742885317886
1667748046.822316,-0.17288078367710114,-0.0012202583348720816,98.37079999999999,38.0659266249,-109.36102163620001,38.10986617073456,-109.60170000118543,0.2039198218878212,-7.10555061200855e-06,-0.00030351580320506753,-7.105550612015055e-06,0.20391020385303602,-0.0001962521412178786,-0.00030351580320506856,-0.0001962521412178805,1.8884889758717576
1667748047.02251,-0.1745942234992981,-0.0027263450918697885,99.87079999999999,38.0659266162,-109.3610214691,38.109863128636334,-109.60169967582488,0.203906567679021,-8.609463731434897e-06,-0.0002970935893895721,-8.609463731437499e-06,0.20389437910605246,-0.0001581193652222501,-0.0002970935893895728,-0.00015811936522225182,1.888295724196904
1667748047.222373,-0.1762603223323822,-0.004961639205197235,108.9878,38.0659265792,-109.36102127480001,38.10986182575094,-109.60170125584004,0.19081226247559546,-8.937548208161686e-06,-0.00023035366869261214,-8.937548208164288e-06,0.1908011009934281,-0.00012826031216700375,-0.0002303536686926126,-0.0001282603121670048,1.7749001533772975
1667748047.422275,-0.1762603223323822,-0.004961639205197235,113.0578,38.0659265306,-109.3610210837,38.10985959523166,-109.60170639537652,0.2077891018133909,-1.2417207373093334e-05,-0.00018838813990168727,-1.2417207373094635e-05,0.20777757313755776,-0.00016560996392742206,-0.000188388139901687,-0.00016560996392742244,1.921654903425743
1667748047.622283,-0.17473551630973816,-0.0020608574931506194,112.6438,38.0659264676,-109.3610208923,38.10985821775921,-109.60171174290502,0.2043057461741975,-1.4463542508486634e-05,-0.00010801241922714633,-1.4463542508487935e-05,0.2042944743507953,-0.00016801672380796785,-0.00010801241922714548,-0.00016801672380796666,1.8915778069779992
1667748047.822314,-0.17473551630973816,-0.0020608574931506194,103.0628,38.0659264375,-109.3610207012,38.10985622867237,-109.60171427984743,0.2062452804670966,-1.694257973006673e-05,-9.641366869963672e-05,-1.6942579730060223e-05,0.20623167076034335,-0.00018277649453537175,-9.641366869963622e-05,-0.0001827764945353712,1.9081982840611873
1667748048.022534,-0.17501872777938843,-0.0009240132188244011,99.0068,38.0659264246,-109.361020506,38.10985842531886,-109.60171053981391,0.1661623241670898,-1.2321090302376287e-05,-8.996188172591282e-05,-1.232109030237542e-05,0.16615123264242251,-0.00013286331820793124,-8.996188172591238e-05,-0.0001328633182079311,1.5587329242760761
1667748048.222429,-0.17501872777938843,-0.0009240132188244011,100.0328,38.0659264154,-109.36102026020001,38.10985617773479,-109.60170970442458,0.20027092356972673,-1.78146711691295e-05,-0.0002003788460377002,-1.7814671169129933e-05,0.20025242793078832,-0.00026103957641329884,-0.00020037884603770032,-0.00026103957641329824,1.8564671174173306
1667748048.422138,-0.17614550888538358,0.00011482666999855264,106.14179999999999,38.06592638,-109.3610199965,38.1098582402643,-109.60170668782605,0.2050373639235107,-1.753966963777406e-05,-0.00027231880903538737,-1.753966963777276e-05,0.20501684091593567,-0.00036631551016088324,-0.0002723188090353866,-0.00036631551016088156,1.8974437953213306
1667748048.622209,-0.1759480983018876,-0.0008961504013704589,104.7888,38.065926343,-109.36101973139999,38.10986200665173,-109.60170333954892,0.18251701865254152,-1.2921459214315385e-05,-0.00025486240530568454,-1.292145921432189e-05,0.18250038074855235,-0.00035846480829659097,-0.0002548624053056839,-0.00035846480829658994,1.7020860040466153
